ticker,text,created_at,sentiment_tag,cleaned_text,vader_compound,vader_sentiment
AES,$AES Whats up with this company? My model picked it as the highest likely safe bet at 5.3% of my portfolio. It has it as a 252 day 90% gain.,2026-06-03 17:25:23+00:00,Bullish,$AES Whats up with this company? My model picked it as the highest likely safe bet at 5.3% of my portfolio. It has it as a 252 day 90% gain.,0.743,Positive
AFL,"$AFL
Price: $116.07 (-0.09%)
Trend: Bullish
Market Bias (7D): Bullish Bias 📈
Expected Range: ±1.31%
RSI: 18.6 | Momentum: Moderate
Volume: -38.9% vs avg
Volatility: 1.28%
Support: $115.82 | Resistance: $129.57

Data and analytics sourced from Thescanner educational research https://www.thescanner.ai",2026-08-21 20:48:51+00:00,Neutre,$AFL Price: $116.07 (-0.09%) Trend: Bullish Market Bias (7D): Bullish Bias 📈 Expected Range: ±1.31% RSI: 18.6 | Momentum: Moderate Volume: -38.9% vs avg Volatility: 1.28% Support: $115.82 | Resistance: $129.57 Data and analytics sourced from Thescanner educational research,0.2263,Positive
AFL,"$AFL Wolfe Research Underperform initiation sends Aflac shares down over 4% 
Wolfe Research started coverage with Underperform rating and $103 PT, citing ~15% downside from ~$120 levels. Analyst highlighted decelerating Japan third-sector sales failing to offset shrinking in-force book. 
Noted EPS growth overly dependent on share repurchases rather than organic earnings growth. 
Move coincides with ex-dividend date for $0.61 quarterly dividend (record date Aug 19), adding mechanical pressure. Builds on Q2 2026 results (Aug 6) showing slight EPS miss, revenue decline, and yen/currency headwinds in Japan.",2026-08-21 09:52:04+00:00,Neutre,"$AFL Wolfe Research Underperform initiation sends Aflac shares down over 4% Wolfe Research started coverage with Underperform rating and $103 PT, citing ~15% downside from ~$120 levels. Analyst highlighted decelerating Japan third-sector sales failing to offset shrinking in-force book. Noted EPS growth overly dependent on share repurchases rather than organic earnings growth. Move coincides with ex-dividend date for $0.61 quarterly dividend (record date Aug 19), adding mechanical pressure. Builds on Q2 2026 results (Aug 6) showing slight EPS miss, revenue decline, and yen/currency headwinds in Japan.",0.128,Positive
AFL,"WED 8/19: $AFL – CALLING A FINAL SELL SIGNAL @ $119.84 -2.6% 
 
10:11 AM – The stock is gapping down this morning and breaking below our previously noted ROUND-$120 support on increased volume. The combination of a gap lower, loss of support, and expanding selling volume represents multiple bearish technical violations. Calling a 2ND yet FINAL SELL SIGNAL here and to close out coverage on this selection. 
 
ULTRA Trader’s Tip: Multiple Violations Strengthen the Signal 
  • A gap lower immediately shows increased selling pressure. 
  • Breaking a previously identified support level adds another bearish technical violation. 
  • When weakness is accompanied by increased volume, the evidence becomes even stronger—respect the signal and move on. 
https://buyingbreakouts.com/wed-8-19-afl-calling-a-final-sell-signal-119-84-2-6/",2026-08-20 03:25:09+00:00,Neutre,"WED 8/19: $AFL – CALLING A FINAL SELL SIGNAL @ $119.84 -2.6% 10:11 AM – The stock is gapping down this morning and breaking below our previously noted ROUND-$120 support on increased volume. The combination of a gap lower, loss of support, and expanding selling volume represents multiple bearish technical violations. Calling a 2ND yet FINAL SELL SIGNAL here and to close out coverage on this selection. ULTRA Trader’s Tip: Multiple Violations Strengthen the Signal • A gap lower immediately shows increased selling pressure. • Breaking a previously identified support level adds another bearish technical violation. • When weakness is accompanied by increased volume, the evidence becomes even stronger—respect the signal and move on.",-0.7184,Negative
AFL,"Wall St is expecting 1.80 EPS for $AFL Q3 [Reporting 11/04 AMC]
http://www.estimize.com/intro/afl?chart=historical&amp;metric_name=eps&amp;utm_cont",2026-08-19 12:15:23+00:00,Neutre,Wall St is expecting 1.80 EPS for $AFL Q3 [Reporting 11/04 AMC],0.0,Neutral
AFL,"$AFL | Aflac Inc | Financials 🦆 
 
Smart money is quietly pressing $AFL as price tightens right above primary volume profile support! 💥 Consistent buyer response off the $121.47 demand sweep confirms high-conviction institutional backing ⚡ 
 
Profitability &amp; Fundamentals: Leading insurance giant leveraging robust cash flows and $3.3B in unencumbered liquidity to drive share value. 
 
Technicals: 8h timeframe displays a bullish outside day base structure holding firm above primary moving average support 📊 Stochastic RSI is turning upward off oversold levels. Holding $121.40 maintains the reversal base. 
 
Bull Key Levels: $122.90 🐂 🔥 | Confirm: $124.70 🐂 📈 | Extension: $128.00 🐂 🚀 
 
Bear Key Levels: $121.40 🐻 ⚠️ | Confirm: $116.10 🐻 🚨 | Extension: $110.10 🐻 📉 
 
Stop Loss: $120.50 🛑 
 
Targets: $128.00 / $132.00 💰 🍺 
 
OVERALL: 🐂 BULLISH 🐂 
 
#AFL #optionsflow #stockmarket #technicalanalysis #swingtrading #hovdid",2026-08-15 23:22:58+00:00,Bullish,$AFL | Aflac Inc | Financials 🦆 Smart money is quietly pressing $AFL as price tightens right above primary volume profile support! 💥 Consistent buyer response off the $121.47 demand sweep confirms high-conviction institutional backing ⚡ Profitability &amp; Fundamentals: Leading insurance giant leveraging robust cash flows and $3.3B in unencumbered liquidity to drive share value. Technicals: 8h timeframe displays a bullish outside day base structure holding firm above primary moving average support 📊 Stochastic RSI is turning upward off oversold levels. Holding $121.40 maintains the reversal base. Bull Key Levels: $122.90 🐂 🔥 | Confirm: $124.70 🐂 📈 | Extension: $128.00 🐂 🚀 Bear Key Levels: $121.40 🐻 ⚠️ | Confirm: $116.10 🐻 🚨 | Extension: $110.10 🐻 📉 Stop Loss: $120.50 🛑 Targets: $128.00 / $132.00 💰 🍺 OVERALL: 🐂 BULLISH 🐂 #AFL #optionsflow #stockmarket #technicalanalysis #swingtrading #hovdid,0.8908,Positive
AFL,$MET $AFL,2026-08-14 01:11:57+00:00,Bullish,$MET $AFL,0.0,Neutral
AFL,$AFL  catching my eye.  Note stochastic at low levels. Will it  bull cross? No one knows have to see it first.  (I have a trading pal who uses stochs. I put it on the chart for him)   A hold back over the 50ma and recent highs and it might be worth a shot.  Trade your plan/style/chart not my noise,2026-08-13 17:03:25+00:00,Bullish,$AFL catching my eye. Note stochastic at low levels. Will it bull cross? No one knows have to see it first. (I have a trading pal who uses stochs. I put it on the chart for him) A hold back over the 50ma and recent highs and it might be worth a shot. Trade your plan/style/chart not my noise,-0.34,Negative
AFL,"$AFL — TS Update #2 at 120.35 has now been triggered. 
 
The position is closed after the stock advanced to nearly $130. 
 
We gave the trend room while structure held. Once it reached our trailing stop, the decision had already been made. 
 
Trade complete. Structure first. Risk always. 
 
For educational purposes only.",2026-08-12 23:34:58+00:00,Neutre,"$AFL — TS Update #2 at 120.35 has now been triggered. The position is closed after the stock advanced to nearly $130. We gave the trend room while structure held. Once it reached our trailing stop, the decision had already been made. Trade complete. Structure first. Risk always. For educational purposes only.",-0.2263,Negative
AFL,"$AFL  
Jefferies raises target price to $112 from $108 
Mizuho raises target price to $116 from $112 
Piper Sandler raises target price to $138 from $130",2026-08-10 17:18:42+00:00,Neutre,$AFL Jefferies raises target price to $112 from $108 Mizuho raises target price to $116 from $112 Piper Sandler raises target price to $138 from $130,0.0,Neutral
AFL,$AFL buyable dip in a low volatility grind higher,2026-08-07 10:27:32+00:00,Bullish,$AFL buyable dip in a low volatility grind higher,-0.2732,Negative
AFL,"$AFL Q2 &#39;26 Earnings Results &amp; Recap

• Reported GAAP EPS of $1.64 up 46.43% YoY
• Reported revenue of $4.12B down -1.03% YoY",2026-08-06 20:25:00+00:00,Neutre,$AFL Q2 &#39;26 Earnings Results &amp; Recap • Reported GAAP EPS of $1.64 up 46.43% YoY • Reported revenue of $4.12B down -1.03% YoY,0.0,Neutral
AFL,$AFL Buckle up — earnings after the close today.,2026-08-06 19:14:53+00:00,Neutre,$AFL Buckle up — earnings after the close today.,0.0,Neutral
AFL,$AFL ITS ABOUT TIME FOR A STOCK SPLIT.,2026-08-06 17:10:01+00:00,Neutre,$AFL ITS ABOUT TIME FOR A STOCK SPLIT.,0.0,Neutral
AFL,"$AFL reports after the close, Estimize Consensus +0.04 EPS and +144.46M Revs compared to WS
http://www.estimize.com/afl/fq2-2026?utm_conten",2026-08-06 15:01:07+00:00,Neutre,"$AFL reports after the close, Estimize Consensus +0.04 EPS and +144.46M Revs compared to WS",0.0,Neutral
AFL,"$AMBC 3 Companies to beat the markets? 
$AIG $AFL $OSG 
https://finance.yahoo.com/markets/stocks/articles/3-insurance-stocks-insure-q2-170100893.html 
 
During this evening&#39;s report, you will see that Everspan is growing; they have just hired three new directors. 
 
Furthermore, you will see that, alongside ALCORE and ARMADA, the other subsidiaries are now also beginning to grow beyond the break-even point. 
 
https://finance.yahoo.com/small-business/articles/everspan-group-expands-leadership-team-123000015.html",2026-08-06 06:14:58+00:00,Neutre,"$AMBC 3 Companies to beat the markets? $AIG $AFL $OSG During this evening&#39;s report, you will see that Everspan is growing; they have just hired three new directors. Furthermore, you will see that, alongside ALCORE and ARMADA, the other subsidiaries are now also beginning to grow beyond the break-even point.",0.1779,Positive
AFL,#AFL All out - no position - will get back in at lower key levels. Direction remains good. I just need to allocate the funds elsewhere in some fast moving names than this Turd !!   $AFL,2026-08-05 18:42:47+00:00,Neutre,#AFL All out - no position - will get back in at lower key levels. Direction remains good. I just need to allocate the funds elsewhere in some fast moving names than this Turd !! $AFL,-0.2695,Negative
AFL,"$GWW $APD $MPWR $AFL $RSG Grainger benefits from industrial distribution, Air Products leads industrial gases, Monolithic Power Systems rides AI chip demand, Aflac generates reliable insurance cash flow, and Republic Services benefits from waste management.",2026-08-05 05:27:23+00:00,Neutre,"$GWW $APD $MPWR $AFL $RSG Grainger benefits from industrial distribution, Air Products leads industrial gases, Monolithic Power Systems rides AI chip demand, Aflac generates reliable insurance cash flow, and Republic Services benefits from waste management.",0.2263,Positive
AFL,"$GWW $APD $MPWR $AFL $RSG Grainger benefits from industrial distribution, Air Products leads industrial gases, Monolithic Power Systems rides AI chip demand, Aflac generates reliable insurance cash flow, and Republic Services benefits from waste management.",2026-08-03 14:42:54+00:00,Neutre,"$GWW $APD $MPWR $AFL $RSG Grainger benefits from industrial distribution, Air Products leads industrial gases, Monolithic Power Systems rides AI chip demand, Aflac generates reliable insurance cash flow, and Republic Services benefits from waste management.",0.2263,Positive
AFL,"$AFL continues to follow through after the breakout. 
 
The position remains active, with the trailing stop now raised to 120.35 as price closed at 128.67. 
 
The goal isn’t to predict the top—it’s to protect part of the open gain while giving a strong trend enough room to continue. 
 
Structure first. Risk always. 
 
For educational purposes only.",2026-07-29 23:01:30+00:00,Neutre,"$AFL continues to follow through after the breakout. The position remains active, with the trailing stop now raised to 120.35 as price closed at 128.67. The goal isn’t to predict the top—it’s to protect part of the open gain while giving a strong trend enough room to continue. Structure first. Risk always. For educational purposes only.",0.8779,Positive
AFL,$AFL Ew,2026-07-29 19:11:10+00:00,Bullish,$AFL Ew,0.0,Neutral
AFL,$AFL printed a new 52-week high today,2026-07-29 18:01:37+00:00,Neutre,$AFL printed a new 52-week high today,0.0,Neutral
AFL,"$AFL follow-up: 
The yellow arrow marks when the Elite position was activated ahead of the breakout. On June 30, the trailing stop was raised to $116.90. 
 
Price has since cleared the $120.18 breakout trigger and continued building higher. Next reference: $128.64. 
 
Risk defined. Breakout confirmed. Now let the trend work.",2026-07-27 11:47:50+00:00,Neutre,"$AFL follow-up: The yellow arrow marks when the Elite position was activated ahead of the breakout. On June 30, the trailing stop was raised to $116.90. Price has since cleared the $120.18 breakout trigger and continued building higher. Next reference: $128.64. Risk defined. Breakout confirmed. Now let the trend work.",-0.4404,Negative
AFL,$AFL  AFL,2026-07-26 21:38:07+00:00,Neutre,$AFL AFL,0.0,Neutral
AFL,"While tech takes a breather and $QQQ stays choppy, sector rotation is where the real money is at.  
 
Called $AFL,$CVS, and $JPM early before the crowd caught on  $JPM still pushing higher today. Value &amp; financials are quietly carrying. 
 
What sector are you holding through this market shift? Drop your top pick below!",2026-07-24 15:40:52+00:00,Neutre,"While tech takes a breather and $QQQ stays choppy, sector rotation is where the real money is at. Called $AFL,$CVS, and $JPM early before the crowd caught on $JPM still pushing higher today. Value &amp; financials are quietly carrying. What sector are you holding through this market shift? Drop your top pick below!",0.3382,Positive
AFL,$AFL Interesting box here...buy and repeat until a breakout if you want to park money at the lower box and just keep it there until a rainy day.  Not bad.,2026-07-22 00:47:39+00:00,Neutre,$AFL Interesting box here...buy and repeat until a breakout if you want to park money at the lower box and just keep it there until a rainy day. Not bad.,0.5187,Positive
AFL,$KIE josh brown ur late $CB $TRV $AFL,2026-07-21 16:47:21+00:00,Neutre,$KIE josh brown ur late $CB $TRV $AFL,0.0,Neutral
AFL,$AFL acting like a takeover target,2026-07-20 00:32:13+00:00,Neutre,$AFL acting like a takeover target,0.3612,Positive
AFL,"Dragonfly Capital - 5 Trade Ideas for Monday: Aflac, Five Below, Jazz Pharma, Murphy USA and Prudential $AFL $FIVE $JAZZ $MUSA $PRU https://dragonflycap.com/5-trade-ideas-for-monday-aflac-five-below-jazz-pharma-murphy-usa-and-prudential/",2026-07-19 15:41:54+00:00,Neutre,"Dragonfly Capital - 5 Trade Ideas for Monday: Aflac, Five Below, Jazz Pharma, Murphy USA and Prudential $AFL $FIVE $JAZZ $MUSA $PRU",0.0,Neutral
AFL,$AFL afl,2026-07-18 22:40:58+00:00,Neutre,$AFL afl,0.0,Neutral
AFL,$AFL  trimmed ...,2026-07-17 14:03:03+00:00,Neutre,$AFL trimmed ...,0.0,Neutral
A,$A printed a new 52-week high today,2026-08-21 18:31:21+00:00,Neutre,$A printed a new 52-week high today,0.0,Neutral
A,"$SPPI $SPY $AAPL $A 
$MSFT 480P 8/21 @0.14",2026-08-21 16:12:39+00:00,Neutre,$SPPI $SPY $AAPL $A $MSFT 480P 8/21 .14,0.0,Neutral
A,"After Hours Losers 
 
1. $JZ -29.22% 
2. $FLUX.X -19.62% 
3. $YOUL -13.89% 
4. $OSIS -13.79% 
5. $A -13.32%",2026-08-20 21:59:13+00:00,Neutre,After Hours Losers 1. $JZ -29.22% 2. $FLUX.X -19.62% 3. $YOUL -13.89% 4. $OSIS -13.79% 5. $A -13.32%,-0.5267,Negative
A,"$SYY $NTRA $A $ESLT $HMC Sysco leads food distribution, Natera dominates genetic testing, Agilent Technologies benefits from life science demand, Elbit Systems gains from defense spending, and Honda continues advancing hybrid and EV technologies.",2026-08-05 06:46:40+00:00,Neutre,"$SYY $NTRA $A $ESLT $HMC Sysco leads food distribution, Natera dominates genetic testing, Agilent Technologies benefits from life science demand, Elbit Systems gains from defense spending, and Honda continues advancing hybrid and EV technologies.",0.6369,Positive
A,"$WDAY $ED $IBKR $TEVA $A Workday leads enterprise software, Consolidated Edison provides stable utility income, Interactive Brokers benefits from trading activity, Teva continues restructuring, and Agilent Technologies leads life science instrumentation.",2026-08-03 14:45:39+00:00,Neutre,"$WDAY $ED $IBKR $TEVA $A Workday leads enterprise software, Consolidated Edison provides stable utility income, Interactive Brokers benefits from trading activity, Teva continues restructuring, and Agilent Technologies leads life science instrumentation.",0.5859,Positive
A,"Wall St is expecting 1.49 EPS for $A Q3 [Reporting 08/26 AMC]
http://www.estimize.com/intro/a?chart=historical&amp;metric_name=eps&amp;utm_content=",2026-08-03 14:12:31+00:00,Neutre,Wall St is expecting 1.49 EPS for $A Q3 [Reporting 08/26 AMC],0.0,Neutral
A,"$SLS Look at this SHORT IDIOT TOOL - Stuck its MEAT into the GRINDER... 
 
Dr. Tsirigotis KNOWS --- He absolutely Knows -- treats more REGAL P3 Patients than any other clinician and Stated on the Record - &quot;MOS for patients on BAT is extremely poor, just 5 -7 months&quot; and 
 
&quot; I STRONGLY Believe Gps will Reach the Primary Endpoint...&quot; 
 
So Many Idiot short tools / retail traders too, getting FLEECED... 
 
$ABBV $A",2026-07-28 16:23:20+00:00,Neutre,"$SLS Look at this SHORT IDIOT TOOL - Stuck its MEAT into the GRINDER... Dr. Tsirigotis KNOWS --- He absolutely Knows -- treats more REGAL P3 Patients than any other clinician and Stated on the Record - &quot;MOS for patients on BAT is extremely poor, just 5 -7 months&quot; and &quot; I STRONGLY Believe Gps will Reach the Primary Endpoint...&quot; So Many Idiot short tools / retail traders too, getting FLEECED... $ABBV $A",-0.8771,Negative
A,"$A Agilent Receives EU Approval for PD-L1 IHC 22C3 pharmDx in Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Carcinoma 
 
https://marketwirenews.com/stock/a/news/agilent-receives-eu-approval-for-pd-l1-ihc-22c3-phar-5150562317732921.html?utm_source=stocktwits",2026-07-23 14:00:43+00:00,Neutre,"$A Agilent Receives EU Approval for PD-L1 IHC 22C3 pharmDx in Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Carcinoma",0.4767,Positive
A,"$A Gilead to Present New HIV Research at AIDS 2026 Across Prevention, Treatment and Cure 
 
https://marketwirenews.com/stock/a/news/gilead-to-present-new-hiv-research-at-aids-2026-acro-5182713870505921.html?utm_source=stocktwits",2026-07-21 15:00:41+00:00,Neutre,"$A Gilead to Present New HIV Research at AIDS 2026 Across Prevention, Treatment and Cure",0.0,Neutral
A,"$A Lira Clinical Announces New REGEN Line - A First-of-Its-Kind Breakthrough in Regenerative Skincare  
 
https://marketwirenews.com/stock/a/news/lira-clinical-announces-new-regen-line-a-first-of-it-6694639445227332.html?utm_source=stocktwits",2026-07-14 22:00:37+00:00,Neutre,$A Lira Clinical Announces New REGEN Line - A First-of-Its-Kind Breakthrough in Regenerative Skincare,0.0,Neutral
A,"$A Quebec&#39;s Real Estate Market Gradually Rebalances in the Second Quarter 
 
https://marketwirenews.com/stock/a/news/quebec-s-real-estate-market-gradually-rebalances-in--6866626285772635.html?utm_source=stocktwits",2026-07-14 19:00:35+00:00,Neutre,$A Quebec&#39;s Real Estate Market Gradually Rebalances in the Second Quarter,0.0,Neutral
A,"$A Agilent Receives FDA Approval for PD-L1 IHC 28-8 pharmDx in Esophageal Squamous Cell Carcinoma (ESCC), Gastric, Gastroesophageal Junction (GEJ), and Esophageal Adenocarcinoma 
 
https://marketwirenews.com/stock/a/news/agilent-receives-fda-approval-for-pd-l1-ihc-28-8-pha-8339272714637069.html?utm_source=stocktwits",2026-07-14 18:30:36+00:00,Neutre,"$A Agilent Receives FDA Approval for PD-L1 IHC 28-8 pharmDx in Esophageal Squamous Cell Carcinoma (ESCC), Gastric, Gastroesophageal Junction (GEJ), and Esophageal Adenocarcinoma",0.4767,Positive
A,$A Jefferies has altered their rating of &quot;Hold&quot; and target of &quot;$135&quot; see consensus outlook,2026-07-10 14:22:28+00:00,Neutre,$A Jefferies has altered their rating of &quot;Hold&quot; and target of &quot;$135&quot; see consensus outlook,0.0,Neutral
A,Reversal Bullish Today: $MMM $A $DOV $INTU,2026-07-07 05:51:35+00:00,Neutre,Reversal Bullish Today: $MMM $A $DOV $INTU,0.0,Neutral
A,"$GDC As of today (July 2026), there are exactly two public companies with Bitcoin treasuries reported at precisely 7,500 BTC: ￼

•  American Bitcoin Corp  $A B TC — ~7,500 BTC (ranks around #16 on major trackers).

•  GD Culture Group ($GDC) — 7,500 BTC (ranks right behind or alongside ABTC).

Key Context from Trackers

Major sources like http://BitcoinTreasuries.net, CoinGecko, and others consistently list only these two at that exact round number. No other public companies (or prominent private/government entities) are currently reported with precisely 7,500 BTC. ￼

Look at the difference in Market Caps 👇 🤷🏻‍♂️",2026-07-05 14:20:22+00:00,Bullish,"$GDC As of today (July 2026), there are exactly two public companies with Bitcoin treasuries reported at precisely 7,500 BTC: ￼ • American Bitcoin Corp $A B TC — ~7,500 BTC (ranks around #16 on major trackers). • GD Culture Group ($GDC) — 7,500 BTC (ranks right behind or alongside ABTC). Key Context from Trackers Major sources like CoinGecko, and others consistently list only these two at that exact round number. No other public companies (or prominent private/government entities) are currently reported with precisely 7,500 BTC. ￼ Look at the difference in Market Caps 👇 🤷🏻‍♂️",0.5859,Positive
A,"$ADTX  $A/ S 10B  
 
https://www.sec.gov/Archives/edgar/data/1641398/000121390025089638/ea0258126-pre14c_gdculture.htm",2026-07-04 03:26:12+00:00,Neutre,$ADTX $A/ S 10B,0.0,Neutral
A,"$A
Share Price: $133.35

Contract Selected: Nov 20, 2026 $135 Calls

Buy Zone: $10.58 – $13.07
Target Zone: $17.56 – $21.46
Potential Upside: 57% ROI

Time to Expiration: 140 Days | Updates via https://fxcapta.com/stockinfo/",2026-07-02 09:45:50+00:00,Neutre,"$A Share Price: $133.35 Contract Selected: Nov 20, 2026 $135 Calls Buy Zone: $10.58 – $13.07 Target Zone: $17.56 – $21.46 Potential Upside: 57% ROI Time to Expiration: 140 Days | Updates via",0.296,Positive
A,$A Bernstein has altered their rating of &quot;Outperform&quot; and target of &quot;$155&quot; see consensus outlook,2026-06-30 02:28:38+00:00,Neutre,$A Bernstein has altered their rating of &quot;Outperform&quot; and target of &quot;$155&quot; see consensus outlook,0.0,Neutral
A,"$SKM 🇰🇷 SK Telecom owns ~0.3% of Anthropic, bought early. L
Here&#39;s what that 0.3% slice would be worth at different Anthropic valuations, and how big it looms next to SKT&#39;s own ~$14B market cap:
$1.0T → $3.0B (~21% of SKT)
$1.5T → $4.5B (~32%)
$2.0T → $6.0B (~43%)
$2.5T → $7.5B (~54%)
So at a $2.5T Anthropic, the stake alone ≈ half of SKT&#39;s entire value. A pre-IPO backdoor into Anthropic.

$A  £maaft7h;",2026-06-28 13:13:14+00:00,Neutre,"$SKM 🇰🇷 SK Telecom owns ~0.3% of Anthropic, bought early. L Here&#39;s what that 0.3% slice would be worth at different Anthropic valuations, and how big it looms next to SKT&#39;s own ~$14B market cap: $1.0T → $3.0B (~21% of SKT) $1.5T → $4.5B (~32%) $2.0T → $6.0B (~43%) $2.5T → $7.5B (~54%) So at a $2.5T Anthropic, the stake alone ≈ half of SKT&#39;s entire value. A pre-IPO backdoor into Anthropic. $A £maaft7h;",0.1779,Positive
A,"$A in the strong medtech space.  Note the OBV indicator, how strong it is here with price still pretty muted.  (just added this to the mix).",2026-06-25 19:48:42+00:00,Neutre,"$A in the strong medtech space. Note the OBV indicator, how strong it is here with price still pretty muted. (just added this to the mix).",0.8689,Positive
A,"$A vivk stock 40 cents share. About to pop 
News today 420 million renvue contact for oil. 
Current mirco cap 1.6 million. 
Almost 400% mirco cap.   
How many stocks have a deal 400 times micro cap? Just in one yearly deal? Cheap shares won&#39;t last long. Think about it 400 times micro cap in renvue",2026-06-25 16:39:51+00:00,Neutre,$A vivk stock 40 cents share. About to pop News today 420 million renvue contact for oil. Current mirco cap 1.6 million. Almost 400% mirco cap. How many stocks have a deal 400 times micro cap? Just in one yearly deal? Cheap shares won&#39;t last long. Think about it 400 times micro cap in renvue,0.5803,Positive
A,"6x potential 🔥🚨

$A 140 CALL 7/17 avg 1.50🚨",2026-06-24 14:34:31+00:00,Neutre,6x potential 🔥🚨 $A 140 CALL 7/17 avg 1.50🚨,0.0,Neutral
A,"$A
Share Price: $126.70

Contract Selected: Nov 20, 2026 $125 Calls

Buy Zone: $10.12 – $12.50
Target Zone: $19.18 – $23.44
Potential Upside: 79% ROI

Time to Expiration: 149 Days | Updates via https://fxcapta.com/stockinfo/",2026-06-24 00:25:51+00:00,Neutre,"$A Share Price: $126.70 Contract Selected: Nov 20, 2026 $125 Calls Buy Zone: $10.12 – $12.50 Target Zone: $19.18 – $23.44 Potential Upside: 79% ROI Time to Expiration: 149 Days | Updates via",0.296,Positive
A,"$A
Current Stock Price: $126.70
Contracts to trade: $125.0 A Jul 17 2026 Call
Entry: $4.60
Exit: $7.12
ROI: 55%
Hold ~24 days

Shared as daily free alerts and for educational purposes only. https://dailypickai.com/freealerts",2026-06-23 23:05:20+00:00,Neutre,$A Current Stock Price: $126.70 Contracts to trade: $125.0 A Jul 17 2026 Call Entry: $4.60 Exit: $7.12 ROI: 55% Hold ~24 days Shared as daily free alerts and for educational purposes only.,0.6908,Positive
A,$A Bullish Harami Candlestick Pattern Formed at Downtrend,2026-06-20 09:45:21+00:00,Bullish,$A Bullish Harami Candlestick Pattern Formed at Downtrend,0.0,Neutral
A,"$AUR Premium Heatmap &amp; Key Strikes 
 
Last: $A  
Key Levels to Watch: 
  Resistance: $6.29 ($35.3M) | $6.39 ($37.6M) 
  Support: $6.25 ($53.3M) | $6.21 ($29.3M) | $6.14 ($62.6M) 
 
Stay informed with our daily market updates - follow for the latest insights 
#AUR #Options #Trading #GEX #GammaExposure",2026-06-19 15:32:47+00:00,Neutre,$AUR Premium Heatmap &amp; Key Strikes Last: $A Key Levels to Watch: Resistance: $6.29 ($35.3M) | $6.39 ($37.6M) Support: $6.25 ($53.3M) | $6.21 ($29.3M) | $6.14 ($62.6M) Stay informed with our daily market updates - follow for the latest insights #AUR #Options #Trading #GEX #GammaExposure,0.0516,Positive
A,$SPY $A friend of mine said $META $605 close,2026-06-17 18:45:16+00:00,Neutre,$SPY $A friend of mine said $META $605 close,0.4939,Positive
A,"$AMD $AMDL  $AMD 
$A 

I JUST LOADED UP

LOOK OUT",2026-06-11 17:28:54+00:00,Bullish,$AMD $AMDL $AMD $A I JUST LOADED UP LOOK OUT,0.0,Neutral
A,"$A Great piece that accurately captures A&#39;s current position. So if you want to refresh your understanding of A or learn about A for the first time, this is essential reading. https://everyticker.com/quote/A/analysis/ignite-driven-margin-expansion-meets-installed-base-moats-at-agilent-technologies-nyse-a",2026-06-09 17:16:28+00:00,Neutre,"$A Great piece that accurately captures A&#39;s current position. So if you want to refresh your understanding of A or learn about A for the first time, this is essential reading.",0.6872,Positive
A,$A holding tough,2026-06-05 17:38:25+00:00,Neutre,$A holding tough,-0.128,Negative
